audio_path,current_text,corrected_text,session_id,entry_id,start,end
audio/0141_2026-02-13_213155_3c62f85c_4552p42-4555p37.wav,長い間に合いでありがとうございます,長い間に合いでありがとうございます,2026-02-13_213155,3c62f85c,4552.421,4555.365
audio/0142_2026-02-13_213155_c30d0369_1687p45-1691p74.wav,こいつやってる途中に差し込めるから偉いですよね,こいつやってる途中に差し込めるから偉いですよね,2026-02-13_213155,c30d0369,1687.453,1691.741
audio/0143_2026-02-13_213155_23103d9c_1137p16-1139p97.wav,思いつくものは全て詰め込んだみたいな,思いつくものは全て詰め込んだみたいな,2026-02-13_213155,23103d9c,1137.157,1139.973
audio/0144_2026-02-13_213155_7aa43c8b_3020p30-3023p37.wav,丸もロボを作るの結構,丸もロボを作るの結構,2026-02-13_213155,7aa43c8b,3020.297,3023.369
audio/0145_2026-02-13_213155_4a57b260_1460p03-1463p81.wav,単純な四角は,単純な四角は,2026-02-13_213155,4a57b260,1460.031,1463.807
audio/0146_2026-02-13_213155_4396f3a4_3617p41-3619p90.wav,俺が思ってるやつ違うのかな,俺が思ってるやつ違うのかな,2026-02-13_213155,4396f3a4,3617.406,3619.902
audio/0147_2026-02-13_213155_cf5144c9_1161p94-1164p85.wav,あると同時に色々できると,あると同時に色々できると,2026-02-13_213155,cf5144c9,1161.938,1164.850
audio/0148_2026-02-13_213155_3f6e0a72_1169p17-1171p35.wav,例えば立面のしかない時に,例えば立面のしかない時に,2026-02-13_213155,3f6e0a72,1169.172,1171.348
audio/0149_2026-02-13_213155_31d4ddb3_24p91-28p49.wav,クロードコードが楽しいなって感じですねずっと,クロードコードが楽しいなって感じですねずっと,2026-02-13_213155,31d4ddb3,24.906,28.490
audio/0150_2026-02-13_213155_5d51ff2b_3463p30-3466p24.wav,たまたの,たまたの,2026-02-13_213155,5d51ff2b,3463.296,3466.240
audio/0151_2026-02-13_213155_39507a47_3400p31-3403p80.wav,得意じゃないと思う スペースシートは,得意じゃないと思う スペースシートは,2026-02-13_213155,39507a47,3400.313,3403.801
audio/0152_2026-02-13_213155_3942b7fe_1132p95-1136p22.wav,思いつく限りの,思いつく限りの,2026-02-13_213155,3942b7fe,1132.954,1136.218
audio/0153_2026-02-13_213155_10edefa1_1207p62-1209p96.wav,すげえ,すげえ,2026-02-13_213155,10edefa1,1207.625,1209.961
audio/0154_2026-02-13_213155_98f8bf75_1013p70-1017p93.wav,俺も同じこと思って最初にやろうとしたんですけどちょっと,俺も同じこと思って最初にやろうとしたんですけどちょっと,2026-02-13_213155,98f8bf75,1013.703,1017.927
audio/0155_2026-02-13_213155_45c67ab8_2074p56-2078p47.wav,10年後くんやってくんねえかなって思ってますね10年後,10年後くんやってくんねえかなって思ってますね10年後,2026-02-13_213155,45c67ab8,2074.562,2078.466
audio/0156_2026-02-13_213155_9441ea53_436p62-444p56.wav,こっそり入れたいの言っちゃうと でスマホのアクアポイスが3月に出るらしいんだからそれ待ってた,こっそり入れたいの言っちゃうと でスマホのアクアポイスが3月に出るらしいんだからそれ待ってた,2026-02-13_213155,9441ea53,436.625,444.561
audio/0157_2026-02-13_213155_279899f5_453p52-456p59.wav,すごいこれも録画してるの?,すごいこれも録画してるの?,2026-02-13_213155,279899f5,453.516,456.588
audio/0158_2026-02-13_213155_ad79b39c_4554p45-4558p20.wav,おめでとうございます,おめでとうございます,2026-02-13_213155,ad79b39c,4554.454,4558.198
audio/0159_2026-02-13_213155_c43cc150_2237p86-2239p94.wav,それできたら,それできたら,2026-02-13_213155,c43cc150,2237.860,2239.940
audio/0160_2026-02-13_213155_64eeeb7c_3070p72-3079p01.wav,たくさん数こなして 大変じゃんって言われるけど めっちゃ頑張ってるって言われてるけど,たくさん数こなして 大変じゃんって言われるけど めっちゃ頑張ってるって言われてるけど,2026-02-13_213155,64eeeb7c,3070.719,3079.007
audio/0161_2026-02-13_213155_02e25f62_397p20-400p05.wav,スピーカーにしてたら電話も取れるし,スピーカーにしてたら電話も取れるし,2026-02-13_213155,02e25f62,397.203,400.051
audio/0162_2026-02-13_213155_e117a384_2877p38-2880p22.wav,ですね,ですね,2026-02-13_213155,e117a384,2877.375,2880.223
audio/0163_2026-02-13_213155_d28f9017_2230p47-2233p93.wav,それはね、やっぱり,それはね、やっぱり,2026-02-13_213155,d28f9017,2230.469,2233.925
audio/0164_2026-02-13_213155_953e160a_3909p28-3911p65.wav,ちょっとしたいっすね,ちょっとしたいっすね,2026-02-13_213155,953e160a,3909.281,3911.649
audio/0165_2026-02-13_213155_181a7261_3714p84-3717p12.wav,メールの返信がもう,メールの返信がもう,2026-02-13_213155,181a7261,3714.844,3717.116
audio/0166_2026-02-13_213155_4646ff05_1203p34-1205p94.wav,本当にシンプルな絵だったら,本当にシンプルな絵だったら,2026-02-13_213155,4646ff05,1203.344,1205.936
audio/0167_2026-02-13_213155_7bb0b443_1229p92-1236p96.wav,精度はすごいと思うやっぱりけど そこまでいることがほとんどないから,精度はすごいと思うやっぱりけど そこまでいることがほとんどないから,2026-02-13_213155,7bb0b443,1229.922,1236.962
audio/0168_2026-02-13_213155_3df4f706_2752p50-2756p02.wav,丸尾さんが目で見て,丸尾さんが目で見て,2026-02-13_213155,3df4f706,2752.500,2756.020
audio/0169_2026-02-13_213155_d54645a3_352p83-355p64.wav,置き換え出ない気がするけど,置き換え出ない気がするけど,2026-02-13_213155,d54645a3,352.829,355.645
audio/0170_2026-02-13_213155_82ce3dc4_1166p55-1168p88.wav,これ適当にやるけど,これ適当にやるけど,2026-02-13_213155,82ce3dc4,1166.547,1168.883
audio/0171_2026-02-13_213155_7fefb84c_3329p30-3334p19.wav,電話とGoogleミート以外は自動化できるんじゃないの,電話とGoogleミート以外は自動化できるんじゃないの,2026-02-13_213155,7fefb84c,3329.297,3334.193
audio/0172_2026-02-13_213155_1c4e8f35_556p81-560p11.wav,じゃない時もあるから,じゃない時もあるから,2026-02-13_213155,1c4e8f35,556.812,560.108
audio/0173_2026-02-13_213155_30bdc823_1252p53-1255p60.wav,どう出すかみたいなところで多分,どう出すかみたいなところで多分,2026-02-13_213155,30bdc823,1252.531,1255.603
audio/0174_2026-02-13_213155_967a9a6e_3518p50-3522p37.wav,目先の楽をするために努力をするのは好きなんで,目先の楽をするために努力をするのは好きなんで,2026-02-13_213155,967a9a6e,3518.500,3522.372
audio/0175_2026-02-13_213155_496d3ba5_4427p94-4432p71.wav,結構大変でした 僕のやろうとしてること,結構大変でした 僕のやろうとしてること,2026-02-13_213155,496d3ba5,4427.938,4432.706
audio/0176_2026-02-13_213155_3712fa7f_3788p83-3791p07.wav,全体の生産性原能,全体の生産性原能,2026-02-13_213155,3712fa7f,3788.829,3791.069
audio/0177_2026-02-13_213155_5560951f_795p64-802p39.wav,多分重たい作業をメインにやらせてるんじゃない データ読み込むとか,多分重たい作業をメインにやらせてるんじゃない データ読み込むとか,2026-02-13_213155,5560951f,795.641,802.393
audio/0178_2026-02-13_213155_376946cf_2943p59-2946p92.wav,みんなに使ってもらえるのがあると,みんなに使ってもらえるのがあると,2026-02-13_213155,376946cf,2943.593,2946.921
audio/0179_2026-02-13_213155_fd913e61_2024p56-2030p42.wav,もうなんかもう全てを自動化したいんですけど,もうなんかもう全てを自動化したいんですけど,2026-02-13_213155,fd913e61,2024.562,2030.418
audio/0180_2026-02-13_213155_60602f08_691p12-695p38.wav,ちまちま自分登録してるけど そっちの方が効率良さ,ちまちま自分登録してるけど そっちの方が効率良さ,2026-02-13_213155,60602f08,691.125,695.381
audio/0181_2026-02-13_213155_dccea9f4_1568p56-1571p63.wav,1回言ったんだけどね結構しっかり,1回言ったんだけどね結構しっかり,2026-02-13_213155,dccea9f4,1568.563,1571.635
audio/0182_2026-02-13_213155_49c77ccc_3549p42-3558p00.wav,僕は漏れない人だから 出てます やだそんなもんか何個もみたいな,僕は漏れない人だから 出てます やだそんなもんか何個もみたいな,2026-02-13_213155,49c77ccc,3549.422,3557.998
audio/0183_2026-02-13_213155_d9c768dd_1391p56-1394p89.wav,遊び趣味半分で,遊び趣味半分で,2026-02-13_213155,d9c768dd,1391.563,1394.891
audio/0184_2026-02-13_213155_d3579a26_3955p92-3959p54.wav,いう瞬間もありますよね,いう瞬間もありますよね,2026-02-13_213155,d3579a26,3955.921,3959.537
audio/0185_2026-02-13_213155_440c0061_3983p55-3988p70.wav,なんかあるよね、もっともっと自立して,なんかあるよね、もっともっと自立して,2026-02-13_213155,440c0061,3983.547,3988.699
audio/0186_2026-02-13_213155_62cbe006_4277p64-4280p91.wav,これである程度作り込んでいたけど,これである程度作り込んでいたけど,2026-02-13_213155,62cbe006,4277.641,4280.905
audio/0187_2026-02-22_125246_cf7b2f70_80p56-85p11.wav,小さい机の方がちっちゃいつくよりも叩いたら音出るね,小さい机の方がちっちゃいつくよりも叩いたら音出るね,2026-02-22_125246,cf7b2f70,80.563,85.107
audio/0188_2026-02-13_213155_b9555486_681p62-684p28.wav,今裏でずっと走らせてます,今裏でずっと走らせてます,2026-02-13_213155,b9555486,681.625,684.281
audio/0189_2026-02-13_213155_8ec6b7cb_2481p89-2485p09.wav,洗ってもらって 自分のDMに,洗ってもらって 自分のDMに,2026-02-13_213155,8ec6b7cb,2481.890,2485.090
audio/0190_2026-02-13_213155_30785404_1142p53-1145p92.wav,やりたいことをです,やりたいことをです,2026-02-13_213155,30785404,1142.531,1145.923
audio/0191_2026-02-13_213155_57069e0b_4262p53-4264p77.wav,こういう感じに歴も残ってて,こういう感じに歴も残ってて,2026-02-13_213155,57069e0b,4262.532,4264.772
audio/0192_2026-02-13_213155_09c4ceb4_3862p52-3865p46.wav,でも入れてください クロム,でも入れてください クロム,2026-02-13_213155,09c4ceb4,3862.516,3865.460
audio/0193_2026-02-13_213155_5d88b030_2030p48-2034p52.wav,した方がいいというかしないと,した方がいいというかしないと,2026-02-13_213155,5d88b030,2030.485,2034.517
audio/0194_2026-02-13_213155_7f9a83ab_111p02-113p32.wav,アサインが本当あるんですけど,アサインが本当あるんですけど,2026-02-13_213155,7f9a83ab,111.016,113.320
audio/0195_2026-02-22_004710_ff963449_4p11-7p31.wav,お客に利用をさせてください,お客に利用をさせてください,2026-02-22_004710,ff963449,4.109,7.309
audio/0196_2026-02-13_213155_085da228_2417p86-2423p49.wav,今できるクロードコードにやらせたらこういうのできだなって すげえちっちゃいのでいいんですけど,今できるクロードコードにやらせたらこういうのできだなって すげえちっちゃいのでいいんですけど,2026-02-13_213155,085da228,2417.859,2423.491
audio/0197_2026-02-13_213155_6ae3565c_3298p11-3301p72.wav,できるとできないの見極めが,できるとできないの見極めが,2026-02-13_213155,6ae3565c,3298.109,3301.725
audio/0198_2026-02-13_213155_8247a97e_2844p41-2847p67.wav,録音した文字データを全部文字化して,録音した文字データを全部文字化して,2026-02-13_213155,8247a97e,2844.407,2847.671
audio/0199_2026-02-13_213155_53e4ff00_2769p38-2771p61.wav,しもじもり,しもじもり,2026-02-13_213155,53e4ff00,2769.375,2771.615
audio/0200_2026-02-13_213155_07c45f1c_1900p97-1903p08.wav,コンセプトとかを部署で売って,コンセプトとかを部署で売って,2026-02-13_213155,07c45f1c,1900.969,1903.081
